,feature importance,biomolecule
309,0.00036269427894737057,P0C0L4;P0C0L4-2
310,0.0,P0C0L5;F5GXS0;A0A3B3ISA6
311,0.0,P0CG48;F5GYU3;Q96C32;Q5PY61;J3QKN0;F5GXK7;F5H747;F5H388;B4DV12;F5H265;F5H2Z3;F5H6Q2;J3QTR3;J3QS39;P62987;P62979;P0CG47;M0R2S1;M0R1M6;Q49A90;A0A2R8Y422;M0R1V7
312,0.0,P0DJI8;E9PQD6
313,0.0003250452329596184,P0DJI9
314,0.00038632771178268396,P0DOY2
315,0.0,P0DP01
316,0.0,P0DP02
317,0.0,P0DP03;P01768
318,0.0,P0DP08
319,0.0,P0DP09;A0A0B4J2D9
320,0.0,P0DP25;P0DP24;P0DP23;H0Y7A7;F8WBR5;M0QZ52;G3V479;E7ETZ0;E7EMB3
321,0.0,P10124
322,0.0,P10599;P10599-2
323,0.0003533304159870575,P10643
324,0.0,P10645;G5E968
325,0.00027239246751441866,P10809
326,0.00023109243697478997,P10909-4;P10909-6;P10909;P10909-5;P10909-2;H0YC35;P10909-3;H0YLK8
327,0.0,P11021
328,0.0,P11142;E9PKE3;P11142-2;E9PNE6;E9PN89
329,0.0,P11169;Q8TDB8-4;Q8TDB8-2;Q8TDB8;Q8TDB8-5
330,0.0,P11226
331,0.0,P11597;P11597-2;H3BRJ9
332,0.0,P12236;V9GYG0;P12235;P05141
333,0.0,P12814;P12814-3;P12814-2;P12814-4;H9KV75
334,0.0,P12955;K7ES25;A0A494C165;P12955-2;P12955-3;A0A494C194
335,0.0,P13473-2;P13473;P13473-3
336,0.0,P13591-4;A0A087WTE4;P13591;P13591-1;P13591-3;P13591-5;A0A087WWD4;A0A087WX77;H7BYX6;A0A087WV75;A0A087WTF6;P13591-6
337,0.0,P13639
338,0.0,P13671
339,0.0014278370592130543,P13796
340,0.0,P14151;P14151-2
341,0.0,P14543;P14543-2
342,0.0,P14770
343,0.0,P15144
344,0.0,P15169
345,0.00031426775612822125,P15291-2;P15291
346,0.0,P15814
347,0.0,P16070;P16070-17;H0Y5E4;H0YCV9;H0YD13;P16070-8;P16070-7;P16070-3;P16070-6;H0YDW7;P16070-4;P16070-5;P16070-9;P16070-14;P16070-16;P16070-10;P16070-11;P16070-13;P16070-12;P16070-18;P16070-15;H0YDX6;H0YD17;H0Y2P0;E9PKC6
348,0.0,P16157-14;P16157-10;P16157-15;P16157-12;P16157-21;P16157;P16157-3;P16157-16;P16157-5;P16157-8;P16157-13;P16157-4;P16157-7;P16157-6;P16157-9;P16157-11;P16157-2;H0YBS0
349,0.0,P16930;P16930-2
350,0.0,P17066
351,0.0,P18065;C9JMY1
352,0.0,P18206-2;P18206
353,0.0,P18428
354,0.0,P18669;P15259
355,0.0,P19652
356,0.0001241161426207311,P19827;P19827-2;P19827-3
357,0.0,P20742;P20742-2
358,0.00022382410058918403,P20851;P20851-2;Q5VVQ7
359,0.0,P22692-2;P22692
360,0.00017524644030668127,P22792
361,0.0,P22891;P22891-2
362,0.0,P22897
363,0.00023073367974317727,P23083
364,0.0,P23142;P23142-2;P23142-3
365,0.0,P23142-4;B1AHL2
366,0.0,P23284
367,0.0,P23381;P23381-2
368,0.0,P23528;G3V1A4;E9PP50;E9PK25;E9PQB7
369,0.0,P24592;A0A3B3IUE0;F8VYK9
370,0.0003486394557823129,P24821-4;P24821;J3QSU6;E9PC84;P24821-2;F5H7V9;P24821-3;P24821-5;P24821-6
371,0.0,P25311;C9JEV0
372,0.0,P25705;P25705-2;P25705-3
373,0.0,P25786;P25786-2;F5GX11;B4DEV8
374,0.0,P26038
375,0.0,P27105;P27105-2
376,0.00012464387464387465,P27169
377,0.0,P27797;K7EJB9
378,0.0,P27918;E9PAQ1
379,0.00012522000459140012,P28066;P28066-2
380,0.0,P28070
381,0.0,P28838;P28838-2
382,0.00011627906976744185,P29401;P29401-2;A0A0B4J1R6
383,0.00019151202584719834,P29622
384,0.0,P30041
385,0.0,P30043;A0A2R8YEP4;M0R192;A0A2R8Y7Y9;M0QZL1
386,0.0,P30086
387,0.0,P30101
388,0.0,P30453;P30457;A0A140T8Y4;A0A140T8W8;P18462;P30450;P30456;A0A1W2PPF8;A0A0G2JPD3;A0A1W2PR61;A0A140T941;A0A1W2PS39;B0UXQ0;A0A140T9Z6;A0A140T975;Q9GJ45;A0A1W2PQS8;P10314;P30512;P16190;P30459;P16189
389,0.0,P30491;P30685;P30490;P18464;P10319;P30498;P30483;P18463;P18465;P30487;P30488;P30485
390,0.0,P30740;P30740-2
391,0.0,P31146;H3BRY3
392,0.0,P31946-2;P31946;Q4VY20;Q4VY19;A0A0J9YWE8
393,0.0,P32119;A6NIW5
394,0.0,P33151;I3L1J2;P33151-2
395,0.0,P34096
396,0.0,P35858;P35858-2
397,0.0,P36222
398,0.0,P36955
399,0.0,P37802;X6RJP6;P37802-2
400,0.0,P37837;F2Z393
401,0.0,P40197
402,0.0,P40227;P40227-2
403,0.0,P40925;P40925-3;B9A041;P40925-2;B8ZZ51;C9JF79
404,0.0,P40926;P40926-2
405,0.0,P41222;H0Y5A1;Q5SQ11
406,0.0,P43121;P43121-2
407,0.00013988255693657203,P43251-4;P43251;P43251-3;P43251-2;C9JSN9
408,0.0,P43652
409,0.0,P48740;F8W876;P48740-3
410,0.0,P48740-2;P48740-4
411,0.0,P49908;A0A182DWH7;A0A182DWH8
412,0.0,P50395;Q5SX87;P50395-2;P31150
413,0.0,P50552
414,0.00012121212121212128,P51884
415,0.0,P52566;F5H6Q0;F5H3P3;H0YGX7;F5H2R5
416,0.0,P52907
417,0.0,P55056
418,0.0,P55058;P55058-4;P55058-3;P55058-2
419,0.0005457249136887468,P59666;P59665
420,0.0,P60174-1;P60174;P60174-4;U3KPZ0
421,0.0,P60709;A0A2R8Y793
422,0.0002486342323740697,P61224;P61224-3;E7ESV4;F5H7Y6;A6NIZ1;P61224-4;F5GX62;P62834;P61224-2;B7ZB78;F5H004;F5H823;F5H6R7;A0A075B6Q0
423,0.0006259900718176817,P61626;F8VV32;A0A0B4J259
424,0.0,P61769;H0YLF3;F5H6I0
425,0.0,P61981
426,0.0,P62258
427,0.0,P62805
428,0.0,P63000-2;P63000;P15153;B1AH78;B1AH77;P60763;B1AH80
429,0.0,P63104;E7EX29;E7ESK7;B0AZS6
430,0.0,P63241;P63241-2;I3L397;I3L504;F8WCJ1;C9J7B5;C9J4W5;Q9GZV4;Q6IS14
431,0.0,P63261;I3L3I0;I3L1U9;I3L4N8
432,0.0,P67936;A0A2R8Y5V9;A0A2R8YGX3;A0A2R8YH90;A0A2R8YE05;K7ENT6;P67936-2;A0A2R8YEU4;K7EMU5
433,0.0,P68032;P68133;A6NL76
434,0.0,P68104;A0A087WVQ9;P68104-2;Q5VTE0;A0A087WV01;A0A2U3TZH3;Q05639
435,0.0,P68363;P68363-2
436,0.0,P68366-2;P68366
437,0.0,P68371;P04350
438,0.0,P68431
439,0.0,P68871;A0A2R8Y7R2;F8W6P5
440,0.00012528414513526183,P69905;G3V1N2
441,0.0,P80108
442,0.0,P80748
443,0.0,Q01518;Q01518-2
444,0.0,Q02818;C9JKZ2;H7BZI1
445,0.0,Q02985;Q02985-2;A0A087WYK9;Q6NSD3;V9GYX2
446,0.0,Q03591;B1AKG0
447,0.0,Q04756;D6RAR4
448,0.0,Q06033-2;Q06033;E7ET33;A0A087WW43
449,0.0,Q06141
450,0.0,Q08380
451,0.0,Q12805-2;Q12805-4;Q12805-3;Q12805;Q12805-5;A0A0U1RQV3
452,0.0002454444444444443,Q13103;C9J6K0
453,0.0,Q13201;E7EPG1
454,0.0,Q13228;Q13228-4;Q13228-2;A6PVX1;Q13228-3;H0Y532
455,0.0,Q13790
456,0.0,Q14118
457,0.00013700483745475456,Q14515;Q14515-2
458,0.0,Q14520-2;Q14520
459,0.0,Q14624
460,0.0,Q14697;Q14697-2;F5H6X6;E9PKU7
461,6.234950120399055e-05,Q14847;Q14847-2;C9J9W2
462,0.0,Q15084-3;Q15084;Q15084-4;Q15084-5;Q15084-2
463,0.0,Q15113
464,0.0,Q15166;F8WD41
465,0.0,Q15404;Q15404-2
466,0.0,Q15485;Q15485-2
467,0.0008826014547770075,Q15582;H0Y8L3
468,0.0,Q15848
469,0.0,Q15942;H0Y2Y8;Q15942-2
470,0.00012804935406998615,Q16270-2;Q16270
471,0.0001248513674197383,Q16610;Q16610-4;Q16610-2
472,0.0,Q32Q12;P22392;P22392-2;O60361
473,0.0,Q5H9A7;P01033;H0Y789
474,0.0,Q5HYB6;P06753-2;A0A087WWU8;P06753-3;P06753-6;J3KN67;A0A494C0P6
475,0.0002421628903081178,Q5JP53;P07437;Q5ST81
476,0.0,Q5T123;Q9H299
477,0.0,Q5T985
478,0.0,Q5TCU3;Q5TCU8;P07951;CON__Q3SX28;A7XZE4;P07951-2;P07951-3
479,0.0,Q5VY30;P02753
480,0.0005103132161955692,Q6EMK4
481,0.0,Q6Q788;C9JZZ0
482,0.0,Q6UX71;Q6UX71-2
483,0.0,Q6UXB8;Q6UXB8-2
484,0.0,Q71DI3
485,0.0,Q7L7L0;Q96KK5;Q99878;Q9BTM1;A0A0U1RRH7;P04908;P0C0S8;P20671;A0A0U1RR32;Q93077;Q6FI13;H0YFX9;A0A3B3IS11;Q9BTM1-2;Q16777
486,0.0,Q86U17
487,0.0,Q86UD1;E9PJ29
488,0.00015037593984962403,Q86UX7-2;Q86UX7;F5H1C6
489,0.0,Q86XI8-2;Q86XI8
490,0.0,Q8N6C8-3;A0A0G2JMY9;Q8N6C8;Q8N6C8-2;A0A0G2JM99;A0A0G2JMJ0
491,0.0,Q8WWZ8
492,0.0,Q92496-2;Q92496;A0A0C4DH21;Q92496-3
493,0.0,Q92820
494,0.0,Q92954-3;A0A0U1RR20;Q92954-6;Q92954;Q92954-4;Q92954-2;Q92954-5
495,0.0,Q96KN2
