,feature importance,biomolecule
363,0.0038489219705635175,PE 35:1_RT_23.425
364,0.0015475295024762051,PC 42:6_RT_23.452
365,0.0007594936708860758,PC 19:0_20:4_RT_23.456
366,0.0009110176548967356,Plasmenyl-PC P-18:0_20:4_RT_23.463
367,0.0012510839176639432,Plasmanyl-PC O-38:5_RT_23.466
368,0.0008845442755042914,PC 16:0_18:0_RT_23.478
369,0.0003816077210984484,PC O-42:6_RT_23.478
370,0.0,PC 18:2_19:0_RT_23.482
371,0.003584750126224041,Plasmenyl-PE P-16:0_22:4_RT_23.483
372,0.0,Plasmanyl-PC O-38:6_RT_23.499
373,0.0018826898195313997,Plasmenyl-PE P-34:1_RT_23.503
374,0.0015543835717748763,SM d38:1_RT_23.507
375,0.0034971859650525274,Plasmanyl-PC O-36:3_RT_23.509
376,0.00127810650887574,Plasmenyl-PC P-18:0_18:2_RT_23.51
377,0.001432346478297816,PC O-40:6_RT_23.572
378,0.0005313959203735564,Plasmanyl-PC O-18:0_20:4_RT_23.573
379,0.002101878609195681,Plasmanyl-PE O-34:1_RT_23.577
380,0.0014182437760688732,PE 18:0_20:3_RT_23.582
381,0.0007703037874513661,PC 35:3_RT_23.583
382,0.0005366459627329195,Plasmanyl-PE O-16:0_22:4_RT_23.583
383,0.0,Plasmanyl-PC O-18:0_18:2_RT_23.604
384,0.0015918592409603113,Plasmanyl-PC O-33:0_RT_23.608
385,0.00020338983050847463,Plasmenyl-PE P-18:0_22:6_RT_23.611
386,0.0,PC 18:0_20:3_RT_23.612
387,0.0,Plasmenyl-PC P-20:0_20:4_RT_23.628
388,0.001747445812605073,Plasmanyl-PC O-40:5_RT_23.631
389,0.0008576928951643569,PC 18:1_18:0_RT_23.662
390,0.0006754804415973828,PC 18:0_22:4_RT_23.674
391,0.00025786098007410873,PE 18:0_22:5_RT_23.68
392,0.0011794595336773585,Plasmenyl-PE P-18:0_22:5_RT_23.722
393,0.0021929207037477087,DG 15:0_18:2_RT_23.724
394,0.00044113717890570267,SM d40:2_RT_23.731
395,0.0018272043206320992,PC 38:2_RT_23.745
396,0.0015153344084167298,SM d42:3_RT_23.747
397,0.0008023784275109834,PC O-42:6_RT_23.756
398,0.000984224074947061,SM d44:6_RT_23.762
399,0.007251661760838092,PC 35:0_RT_23.777
400,0.004954162486823769,Plasmenyl-PE P-18:0_20:4_RT_23.778
401,0.001884956336909221,DG 14:0_16:0_RT_23.781
402,0.0003317972350230416,SM d39:1_RT_23.786
403,0.003956730140370149,Plasmanyl-PC O-38:4_RT_23.794
404,0.0,PC 39:3_RT_23.807
405,0.002590262084955949,Plasmenyl-PE P-18:0_18:2_RT_23.828
406,0.001870792179184017,Plasmenyl-PC P-18:0_20:3_RT_23.833
407,0.0005142739358961146,Plasmanyl-PC O-42:6_RT_23.839
408,0.00019599303135888515,PC 42:5_RT_23.841
409,0.0029355240857075493,PC 18:0_20:2_RT_23.863
410,0.0033518362939177976,SM d38:0_RT_23.871
411,0.005315077676033064,Plasmanyl-PE O-18:0_20:4_RT_23.874
412,0.000681857576195291,Plasmanyl-PC O-40:4_RT_23.882
413,0.0011896412193148095,Plasmenyl-PE P-18:0_22:5_RT_23.887
414,0.0013891997043466587,DG 17:1_18:2_RT_23.889
415,0.0007577890347944504,PE 18:0_20:3_RT_23.897
416,0.0009572655930375273,Cer[NS] d36:1_RT_23.898
417,0.0022920230741074856,Plasmanyl-PC O-40:6_RT_23.903
418,0.0027163892565511463,Plasmanyl-PE O-18:0_18:2_RT_23.91
419,0.0040007843288665836,SM d40:1_RT_23.912
420,0.0008026755852842807,Plasmanyl-PC O-18:0_20:3_RT_23.932
421,0.0012736110643518051,PE 18:0_22:4_RT_23.937
422,0.0,PC 37:4_RT_23.937
423,0.0,PE 18:1_18:0_RT_23.938
424,0.005484722754304914,PC 37:7_RT_23.94
425,0.0017998306662068459,DG 32:1_RT_23.942
426,0.0021490727916214807,HexCer[NS] d38:1_RT_23.952
427,0.0007385828891760077,PC 20:4_20:0_RT_23.954
428,0.00048071216617210695,Plasmanyl-PE O-18:0_22:5_RT_23.979
429,0.0005060391503540193,PC 42:5_RT_23.995
430,0.00034937888198757766,PC O-42:5_RT_23.998
431,0.0005842259006815969,PC 40:3_RT_24.001
432,0.0033223665098846013,Plasmanyl-PC O-18:0_22:5_RT_24.009
433,0.0006585365853658537,PE-NMe2 36:2_RT_24.015
434,0.0031891844518489015,SM d41:2_RT_24.027
435,0.006100306956872642,SM d39:1_RT_24.033
436,0.005540886772070429,Plasmanyl-PC O-34:1_RT_24.047
437,0.00014532871972318355,SM d43:3_RT_24.049
438,0.0008628867245048292,Plasmanyl-PC O-18:0_16:0_RT_24.118
439,0.0006632071693677504,SM d42:2_RT_24.136
440,0.0,PC 37:1_RT_24.136
441,0.00015728245695672443,PE 38:2_RT_24.142
442,0.00040387353139031035,HexCer[NS] d40:2_RT_24.145
443,0.000509902134259684,Plasmenyl-PE P-18:0_20:3_RT_24.153
444,0.0005855223074181791,HexCer[NS] d42:3_RT_24.167
445,0.003638114145046122,PE 20:4_20:0_RT_24.174
446,0.0,Plasmanyl-PC O-42:5_RT_24.186
447,0.0015249677105352943,Plasmenyl-PC P-18:0_18:1_RT_24.192
448,0.001001010184307096,Plasmanyl-PC O-36:2_RT_24.198
449,0.002048065058941016,Plasmenyl-PE P-18:0_22:5_RT_24.199
450,0.0010417480527199485,SM d43:3_RT_24.219
451,0.005865051804145583,SM d41:2_RT_24.231
452,0.0006873434179365068,Plasmanyl-PC O-18:0_22:4_RT_24.264
453,0.0009849405490470363,PC O-42:6_RT_24.271
454,0.002084340659899653,Plasmanyl-PC O-36:1_RT_24.274
